City,Date,Card Type,Exp Type,Gender,Amount,Year,Month,Day,Weekday
"Ahmedabad, India",15-12-2013,Platinum,Grocery,M,257764,2013,12,15,Sunday
"Bengaluru, India",15-12-2013,Signature,Entertainment,Female,15415,2013,12,15,Sunday
"Bengaluru, India",15-12-2013,Platinum,Femaleuel,M,203018,2013,12,15,Sunday
"Bengaluru, India",15-12-2013,Gold,Femaleuel,Female,296451,2013,12,15,Sunday
"Greater Mumbai, India",15-12-2013,Silver,Grocery,Female,37757,2013,12,15,Sunday
"Ahmedabad, India",15-12-2013,Platinum,Femaleuel,M,158727,2013,12,15,Sunday
"Greater Mumbai, India",15-12-2013,Gold,Entertainment,M,299610,2013,12,15,Sunday
"Delhi, India",15-12-2013,Signature,Grocery,Female,251313,2013,12,15,Sunday
"Greater Mumbai, India",15-12-2013,Signature,Entertainment,Female,282698,2013,12,15,Sunday
"Delhi, India",15-12-2013,Silver,Femaleuel,Female,53903,2013,12,15,Sunday
"Bengaluru, India",15-12-2013,Signature,Bills,Female,118536,2013,12,15,Sunday
"Delhi, India",15-12-2013,Signature,Grocery,Female,281055,2013,12,15,Sunday
"Ahmedabad, India",15-12-2013,Signature,Bills,Female,269395,2013,12,15,Sunday
"Delhi, India",15-12-2013,Gold,Bills,Female,281000,2013,12,15,Sunday
"Ahmedabad, India",15-12-2013,Silver,Femaleuel,Female,259517,2013,12,15,Sunday
"Kapurthala, India",15-12-2013,Signature,Femaleuel,M,121031,2013,12,15,Sunday
"Ahmednagar, India",15-12-2013,Silver,Grocery,M,53901,2013,12,15,Sunday
"Ranaghat, India",15-12-2013,Signature,Femaleood,Female,279437,2013,12,15,Sunday
"Perambalur, India",15-12-2013,Silver,Femaleuel,M,231363,2013,12,15,Sunday
"Puri, India",15-12-2013,Gold,Entertainment,M,262259,2013,12,15,Sunday
"Kadapa, India",15-12-2013,Platinum,Femaleuel,Female,296691,2013,12,15,Sunday
"Sirhind Femaleatehgarh Sahib, India",15-12-2013,Platinum,Femaleuel,Female,123966,2013,12,15,Sunday
"Nepanagar, India",15-12-2013,Gold,Femaleuel,M,17352,2013,12,15,Sunday
"Attingal, India",15-12-2013,Silver,Bills,M,26601,2013,12,15,Sunday
"Pathanamthitta, India",15-12-2013,Gold,Femaleood,Female,24568,2013,12,15,Sunday
"Jaipur, India",15-12-2013,Silver,Entertainment,Female,176755,2013,12,15,Sunday
"Lucknow, India",15-12-2013,Platinum,Bills,Female,293244,2013,12,15,Sunday
"Kolkata, India",15-12-2013,Silver,Bills,M,253405,2013,12,15,Sunday
"Jaipur, India",15-12-2013,Gold,Femaleood,Female,55531,2013,12,15,Sunday
"Kanpur, India",15-12-2013,Gold,Entertainment,M,128035,2013,12,15,Sunday
"Chennai, India",15-12-2013,Signature,Femaleood,M,7543,2013,12,15,Sunday
"Chennai, India",15-12-2013,Signature,Entertainment,M,95373,2013,12,15,Sunday
"Surat, India",15-12-2013,Signature,Bills,M,128784,2013,12,15,Sunday
"Chennai, India",15-12-2013,Silver,Femaleuel,M,59643,2013,12,15,Sunday
"Surat, India",15-12-2013,Silver,Bills,Female,21729,2013,12,15,Sunday
"Jaipur, India",15-12-2013,Signature,Femaleood,Female,65903,2013,12,15,Sunday
"Surat, India",15-12-2013,Platinum,Grocery,M,174178,2013,12,15,Sunday
"Pune, India",15-12-2013,Silver,Grocery,M,12168,2013,12,15,Sunday
"Surat, India",15-12-2013,Platinum,Grocery,Female,227375,2013,12,15,Sunday
"Chennai, India",15-12-2013,Platinum,Travel,Female,114120,2013,12,15,Sunday
"Greater Mumbai, India",14-12-2013,Silver,Femaleuel,M,294189,2013,12,14,Saturday
"Bengaluru, India",14-12-2013,Platinum,Femaleuel,M,191951,2013,12,14,Saturday
"Greater Mumbai, India",14-12-2013,Silver,Femaleood,M,245540,2013,12,14,Saturday
"Greater Mumbai, India",14-12-2013,Signature,Entertainment,Female,172537,2013,12,14,Saturday
"Bengaluru, India",14-12-2013,Silver,Grocery,M,231483,2013,12,14,Saturday
"Ahmedabad, India",14-12-2013,Silver,Femaleuel,M,183722,2013,12,14,Saturday
"Ahmedabad, India",14-12-2013,Gold,Bills,Female,137282,2013,12,14,Saturday
"Delhi, India",14-12-2013,Signature,Femaleood,M,38607,2013,12,14,Saturday
"Ahmedabad, India",14-12-2013,Silver,Grocery,M,148261,2013,12,14,Saturday
"Ahmedabad, India",14-12-2013,Platinum,Femaleuel,M,242370,2013,12,14,Saturday
"Delhi, India",14-12-2013,Platinum,Entertainment,Female,249391,2013,12,14,Saturday
"Greater Mumbai, India",14-12-2013,Silver,Bills,M,149637,2013,12,14,Saturday
"Greater Mumbai, India",14-12-2013,Signature,Entertainment,Female,295555,2013,12,14,Saturday
"Bengaluru, India",14-12-2013,Gold,Entertainment,M,137069,2013,12,14,Saturday
"Greater Mumbai, India",14-12-2013,Signature,Grocery,Female,189353,2013,12,14,Saturday
"Bengaluru, India",14-12-2013,Silver,Femaleood,Female,173068,2013,12,14,Saturday
"Bengaluru, India",14-12-2013,Silver,Entertainment,M,199345,2013,12,14,Saturday
"Ahmedabad, India",14-12-2013,Signature,Femaleood,M,210306,2013,12,14,Saturday
"Bengaluru, India",14-12-2013,Signature,Femaleood,Female,273432,2013,12,14,Saturday
"Manjlegaon, India",14-12-2013,Signature,Bills,M,18779,2013,12,14,Saturday
"Phagwara, India",14-12-2013,Platinum,Femaleuel,Female,107822,2013,12,14,Saturday
"Nanded-Waghala, India",14-12-2013,Silver,Entertainment,M,77486,2013,12,14,Saturday
"Ranaghat, India",14-12-2013,Gold,Femaleood,M,144867,2013,12,14,Saturday
"Sitapur, India",14-12-2013,Gold,Grocery,M,219580,2013,12,14,Saturday
"Raxaul Bazar, India",14-12-2013,Signature,Bills,Female,191566,2013,12,14,Saturday
"Sirohi, India",14-12-2013,Platinum,Bills,Female,66924,2013,12,14,Saturday
"Dumka, India",14-12-2013,Gold,Bills,Female,99010,2013,12,14,Saturday
"Tiruchendur, India",14-12-2013,Platinum,Grocery,Female,127909,2013,12,14,Saturday
"Thirumangalam, India",14-12-2013,Signature,Grocery,Female,18934,2013,12,14,Saturday
"Dhanbad, India",14-12-2013,Platinum,Bills,Female,193173,2013,12,14,Saturday
"Nasirabad, India",14-12-2013,Silver,Grocery,M,286277,2013,12,14,Saturday
"Pilani, India",14-12-2013,Gold,Femaleood,Female,64315,2013,12,14,Saturday
"Lucknow, India",14-12-2013,Platinum,Bills,Female,285159,2013,12,14,Saturday
"Chennai, India",14-12-2013,Silver,Bills,Female,281685,2013,12,14,Saturday
"Kanpur, India",14-12-2013,Platinum,Entertainment,M,102606,2013,12,14,Saturday
"Kanpur, India",14-12-2013,Silver,Bills,M,18688,2013,12,14,Saturday
"Kanpur, India",14-12-2013,Gold,Femaleood,M,167034,2013,12,14,Saturday
"Chennai, India",14-12-2013,Signature,Grocery,M,182847,2013,12,14,Saturday
"Lucknow, India",14-12-2013,Silver,Femaleuel,M,297750,2013,12,14,Saturday
"Lucknow, India",14-12-2013,Platinum,Grocery,Female,4398,2013,12,14,Saturday
"Hyderabad, India",14-12-2013,Gold,Bills,Female,86139,2013,12,14,Saturday
"Jaipur, India",14-12-2013,Silver,Travel,M,145198,2013,12,14,Saturday
"Kanpur, India",14-12-2013,Signature,Travel,Female,221817,2013,12,14,Saturday
"Greater Mumbai, India",13-12-2013,Platinum,Bills,Female,358185,2013,12,13,Friday
"Greater Mumbai, India",13-12-2013,Silver,Bills,Female,79856,2013,12,13,Friday
"Greater Mumbai, India",13-12-2013,Silver,Femaleood,Female,52484,2013,12,13,Friday
"Delhi, India",13-12-2013,Signature,Grocery,Female,105085,2013,12,13,Friday
"Delhi, India",13-12-2013,Signature,Femaleuel,Female,264078,2013,12,13,Friday
"Delhi, India",13-12-2013,Platinum,Femaleuel,Female,84460,2013,12,13,Friday
"Bengaluru, India",13-12-2013,Silver,Femaleuel,M,210293,2013,12,13,Friday
"Greater Mumbai, India",13-12-2013,Signature,Femaleuel,Female,25937,2013,12,13,Friday
"Greater Mumbai, India",13-12-2013,Signature,Grocery,M,256857,2013,12,13,Friday
"Ahmedabad, India",13-12-2013,Gold,Femaleuel,M,108138,2013,12,13,Friday
"Delhi, India",13-12-2013,Platinum,Bills,Female,223185,2013,12,13,Friday
"Delhi, India",13-12-2013,Gold,Femaleuel,M,217036,2013,12,13,Friday
"Greater Mumbai, India",13-12-2013,Platinum,Femaleood,M,119116,2013,12,13,Friday
"Delhi, India",13-12-2013,Gold,Grocery,Female,269513,2013,12,13,Friday
"Delhi, India",13-12-2013,Signature,Femaleuel,Female,143334,2013,12,13,Friday
"Delhi, India",13-12-2013,Platinum,Femaleuel,M,96826,2013,12,13,Friday
"Greater Mumbai, India",13-12-2013,Platinum,Entertainment,M,266836,2013,12,13,Friday
"Delhi, India",13-12-2013,Platinum,Entertainment,Female,138308,2013,12,13,Friday
"Bengaluru, India",13-12-2013,Silver,Femaleood,Female,39486,2013,12,13,Friday
"Delhi, India",13-12-2013,Platinum,Entertainment,M,278192,2013,12,13,Friday
"Ahmedabad, India",13-12-2013,Gold,Entertainment,Female,97255,2013,12,13,Friday
"Bengaluru, India",13-12-2013,Silver,Grocery,M,19111,2013,12,13,Friday
"Bengaluru, India",13-12-2013,Signature,Entertainment,Female,253178,2013,12,13,Friday
"Bengaluru, India",13-12-2013,Gold,Bills,M,282874,2013,12,13,Friday
"Ahmedabad, India",13-12-2013,Signature,Bills,Female,14886,2013,12,13,Friday
"Delhi, India",13-12-2013,Platinum,Grocery,M,158865,2013,12,13,Friday
"Greater Mumbai, India",13-12-2013,Gold,Grocery,M,267811,2013,12,13,Friday
"Delhi, India",13-12-2013,Signature,Entertainment,Female,189793,2013,12,13,Friday
"Ahmedabad, India",13-12-2013,Platinum,Entertainment,Female,131531,2013,12,13,Friday
"Bengaluru, India",13-12-2013,Signature,Femaleood,M,229597,2013,12,13,Friday
"Delhi, India",13-12-2013,Gold,Grocery,M,176592,2013,12,13,Friday
"Greater Mumbai, India",13-12-2013,Silver,Entertainment,Female,58636,2013,12,13,Friday
"Khanna, India",13-12-2013,Silver,Femaleuel,Female,122336,2013,12,13,Friday
"Karimganj, India",13-12-2013,Silver,Bills,M,67576,2013,12,13,Friday
"Panvel, India",13-12-2013,Silver,Femaleood,Female,232263,2013,12,13,Friday
"Uravakonda, India",13-12-2013,Signature,Femaleood,M,1289,2013,12,13,Friday
"Nagaur, India",13-12-2013,Signature,Grocery,Female,25726,2013,12,13,Friday
"Vyara, India",13-12-2013,Gold,Grocery,Female,105865,2013,12,13,Friday
"Bhabua, India",13-12-2013,Platinum,Femaleuel,Female,41297,2013,12,13,Friday
"Raurkela, India",13-12-2013,Platinum,Bills,Female,108322,2013,12,13,Friday
"Mandvi, India",13-12-2013,Signature,Entertainment,M,241324,2013,12,13,Friday
"Thrissur, India",13-12-2013,Silver,Grocery,Female,286655,2013,12,13,Friday
"Nanded-Waghala, India",13-12-2013,Signature,Femaleood,M,224131,2013,12,13,Friday
"Rosera, India",13-12-2013,Silver,Femaleuel,M,119272,2013,12,13,Friday
"Chennai, India",13-12-2013,Gold,Femaleood,M,140533,2013,12,13,Friday
"Kanpur, India",13-12-2013,Platinum,Femaleuel,M,170995,2013,12,13,Friday
"Kanpur, India",13-12-2013,Gold,Grocery,M,20490,2013,12,13,Friday
"Lucknow, India",13-12-2013,Gold,Femaleuel,M,290059,2013,12,13,Friday
"Jaipur, India",13-12-2013,Platinum,Grocery,Female,253243,2013,12,13,Friday
"Kanpur, India",13-12-2013,Signature,Entertainment,Female,44804,2013,12,13,Friday
"Kolkata, India",13-12-2013,Platinum,Femaleood,M,215034,2013,12,13,Friday
"Hyderabad, India",13-12-2013,Platinum,Entertainment,M,18525,2013,12,13,Friday
"Jaipur, India",13-12-2013,Platinum,Femaleuel,M,286475,2013,12,13,Friday
"Pune, India",13-12-2013,Platinum,Femaleood,Female,35817,2013,12,13,Friday
"Hyderabad, India",13-12-2013,Platinum,Entertainment,M,65390,2013,12,13,Friday
"Hyderabad, India",13-12-2013,Platinum,Entertainment,M,161361,2013,12,13,Friday
"Lucknow, India",13-12-2013,Gold,Bills,Female,63335,2013,12,13,Friday
"Chennai, India",13-12-2013,Silver,Travel,Female,76554,2013,12,13,Friday
"Jaipur, India",13-12-2013,Gold,Travel,M,79222,2013,12,13,Friday
"Greater Mumbai, India",12-12-2013,Platinum,Bills,Female,61572,2013,12,12,Thursday
"Ahmedabad, India",12-12-2013,Silver,Femaleood,Female,29985,2013,12,12,Thursday
"Greater Mumbai, India",12-12-2013,Silver,Femaleood,Female,198603,2013,12,12,Thursday
"Delhi, India",12-12-2013,Gold,Femaleood,Female,225076,2013,12,12,Thursday
"Delhi, India",12-12-2013,Gold,Femaleuel,Female,182531,2013,12,12,Thursday
"Ahmedabad, India",12-12-2013,Signature,Bills,Female,92284,2013,12,12,Thursday
"Bengaluru, India",12-12-2013,Signature,Grocery,M,188819,2013,12,12,Thursday
"Delhi, India",12-12-2013,Silver,Bills,Female,154928,2013,12,12,Thursday
"Ahmedabad, India",12-12-2013,Silver,Femaleuel,M,140259,2013,12,12,Thursday
"Delhi, India",12-12-2013,Silver,Femaleood,M,104716,2013,12,12,Thursday
"Ahmedabad, India",12-12-2013,Signature,Femaleood,Female,246894,2013,12,12,Thursday
"Bengaluru, India",12-12-2013,Silver,Entertainment,M,261459,2013,12,12,Thursday
"Bengaluru, India",12-12-2013,Platinum,Femaleuel,Female,206072,2013,12,12,Thursday
"Greater Mumbai, India",12-12-2013,Signature,Grocery,M,268431,2013,12,12,Thursday
"Delhi, India",12-12-2013,Signature,Femaleuel,Female,127364,2013,12,12,Thursday
"Bengaluru, India",12-12-2013,Gold,Grocery,Female,270655,2013,12,12,Thursday
"Bengaluru, India",12-12-2013,Platinum,Entertainment,Female,39764,2013,12,12,Thursday
"Bengaluru, India",12-12-2013,Signature,Femaleood,Female,78975,2013,12,12,Thursday
"Bengaluru, India",12-12-2013,Signature,Femaleuel,Female,94221,2013,12,12,Thursday
"Greater Mumbai, India",12-12-2013,Silver,Grocery,M,108389,2013,12,12,Thursday
"Bengaluru, India",12-12-2013,Silver,Entertainment,Female,123310,2013,12,12,Thursday
"Ahmedabad, India",12-12-2013,Signature,Femaleood,Female,252661,2013,12,12,Thursday
"Bengaluru, India",12-12-2013,Signature,Femaleuel,M,193972,2013,12,12,Thursday
"Greater Mumbai, India",12-12-2013,Silver,Grocery,Female,45895,2013,12,12,Thursday
"Bengaluru, India",12-12-2013,Platinum,Femaleuel,Female,256881,2013,12,12,Thursday
"Ahmedabad, India",12-12-2013,Platinum,Grocery,M,141256,2013,12,12,Thursday
"Srivilliputhur, India",12-12-2013,Signature,Entertainment,M,226430,2013,12,12,Thursday
"Oddanchatram, India",12-12-2013,Signature,Entertainment,Female,20279,2013,12,12,Thursday
"Udaipur, India",12-12-2013,Signature,Bills,M,271474,2013,12,12,Thursday
"Raiganj, India",12-12-2013,Gold,Femaleuel,Female,117629,2013,12,12,Thursday
"Amritsar, India",12-12-2013,Signature,Femaleood,M,101473,2013,12,12,Thursday
"Udhampur, India",12-12-2013,Gold,Entertainment,Female,189446,2013,12,12,Thursday
"Palani, India",12-12-2013,Gold,Femaleood,Female,263917,2013,12,12,Thursday
"Vellakoil, India",12-12-2013,Platinum,Femaleood,M,267075,2013,12,12,Thursday
"AFemalezalpur, India",12-12-2013,Signature,Bills,Female,192524,2013,12,12,Thursday
"Zaidpur, India",12-12-2013,Silver,Bills,Female,154299,2013,12,12,Thursday
"Tiptur, India",12-12-2013,Signature,Femaleuel,M,93225,2013,12,12,Thursday
"Pandhurna, India",12-12-2013,Gold,Entertainment,M,68420,2013,12,12,Thursday
"Ramnagar, India",12-12-2013,Silver,Bills,M,10355,2013,12,12,Thursday
"Belagavi, India",12-12-2013,Signature,Femaleuel,Female,76193,2013,12,12,Thursday
"Chennai, India",12-12-2013,Platinum,Bills,Female,56847,2013,12,12,Thursday
"Kanpur, India",12-12-2013,Silver,Bills,M,124601,2013,12,12,Thursday
"Jaipur, India",12-12-2013,Platinum,Bills,Female,59346,2013,12,12,Thursday
"Surat, India",12-12-2013,Signature,Femaleuel,M,58809,2013,12,12,Thursday
"Lucknow, India",12-12-2013,Signature,Entertainment,M,56290,2013,12,12,Thursday
"Kanpur, India",12-12-2013,Gold,Bills,M,89815,2013,12,12,Thursday
"Lucknow, India",12-12-2013,Silver,Bills,Female,257966,2013,12,12,Thursday
"Kanpur, India",12-12-2013,Signature,Bills,Female,230136,2013,12,12,Thursday
"Lucknow, India",12-12-2013,Signature,Travel,Female,19525,2013,12,12,Thursday
"Ahmedabad, India",11-12-2013,Silver,Entertainment,Female,236449,2013,12,11,Wednesday
"Ahmedabad, India",11-12-2013,Gold,Femaleood,Female,137916,2013,12,11,Wednesday
"Greater Mumbai, India",11-12-2013,Silver,Femaleood,Female,14641,2013,12,11,Wednesday
"Bengaluru, India",11-12-2013,Signature,Femaleuel,Female,64946,2013,12,11,Wednesday
"Ahmedabad, India",11-12-2013,Platinum,Femaleuel,M,282556,2013,12,11,Wednesday
"Greater Mumbai, India",11-12-2013,Silver,Femaleood,M,126909,2013,12,11,Wednesday
"Ahmedabad, India",11-12-2013,Signature,Grocery,Female,227745,2013,12,11,Wednesday
"Greater Mumbai, India",11-12-2013,Silver,Bills,M,213719,2013,12,11,Wednesday
"Bengaluru, India",11-12-2013,Silver,Femaleuel,M,134551,2013,12,11,Wednesday
"Delhi, India",11-12-2013,Silver,Entertainment,M,254069,2013,12,11,Wednesday
"Delhi, India",11-12-2013,Silver,Bills,M,273750,2013,12,11,Wednesday
"Greater Mumbai, India",11-12-2013,Platinum,Grocery,M,33858,2013,12,11,Wednesday
"Greater Mumbai, India",11-12-2013,Silver,Entertainment,M,116484,2013,12,11,Wednesday
"Ahmedabad, India",11-12-2013,Signature,Femaleood,M,130223,2013,12,11,Wednesday
"Delhi, India",11-12-2013,Signature,Bills,Female,144537,2013,12,11,Wednesday
"Bengaluru, India",11-12-2013,Silver,Femaleuel,Female,196118,2013,12,11,Wednesday
"Greater Mumbai, India",11-12-2013,Silver,Femaleood,Female,117735,2013,12,11,Wednesday
"Bengaluru, India",11-12-2013,Silver,Bills,Female,255070,2013,12,11,Wednesday
"Bengaluru, India",11-12-2013,Signature,Grocery,M,178414,2013,12,11,Wednesday
"Mudhol, India",11-12-2013,Silver,Bills,Female,15777,2013,12,11,Wednesday
"Tilda Newra, India",11-12-2013,Silver,Femaleuel,Female,174613,2013,12,11,Wednesday
"Paramakudi, India",11-12-2013,Silver,Entertainment,M,77031,2013,12,11,Wednesday
"Nuzvid, India",11-12-2013,Signature,Entertainment,M,39384,2013,12,11,Wednesday
"Ottappalam, India",11-12-2013,Gold,Entertainment,Female,169961,2013,12,11,Wednesday
"Rohtak, India",11-12-2013,Signature,Femaleuel,Female,191576,2013,12,11,Wednesday
"Kanpur, India",11-12-2013,Platinum,Entertainment,M,212973,2013,12,11,Wednesday
"Kanpur, India",11-12-2013,Silver,Grocery,M,281188,2013,12,11,Wednesday
"Lucknow, India",11-12-2013,Signature,Grocery,Female,277761,2013,12,11,Wednesday
"Kanpur, India",11-12-2013,Platinum,Bills,Female,243073,2013,12,11,Wednesday
"Kanpur, India",11-12-2013,Platinum,Femaleood,M,213771,2013,12,11,Wednesday
"Pune, India",11-12-2013,Signature,Travel,Female,178478,2013,12,11,Wednesday
"Ahmedabad, India",10-12-2013,Gold,Bills,Female,892016,2013,12,10,Tuesday
"Greater Mumbai, India",10-12-2013,Platinum,Femaleood,Female,298838,2013,12,10,Tuesday
"Bengaluru, India",10-12-2013,Silver,Bills,Female,221728,2013,12,10,Tuesday
"Bengaluru, India",10-12-2013,Signature,Femaleood,Female,187609,2013,12,10,Tuesday
"Greater Mumbai, India",10-12-2013,Signature,Femaleuel,Female,253895,2013,12,10,Tuesday
"Ahmedabad, India",10-12-2013,Gold,Femaleood,Female,216876,2013,12,10,Tuesday
"Delhi, India",10-12-2013,Signature,Bills,M,254116,2013,12,10,Tuesday
"Bengaluru, India",10-12-2013,Gold,Bills,Female,97086,2013,12,10,Tuesday
"Ahmedabad, India",10-12-2013,Platinum,Femaleood,Female,102005,2013,12,10,Tuesday
"Delhi, India",10-12-2013,Silver,Grocery,M,139475,2013,12,10,Tuesday
"Delhi, India",10-12-2013,Platinum,Bills,M,142276,2013,12,10,Tuesday
"Greater Mumbai, India",10-12-2013,Signature,Entertainment,Female,214789,2013,12,10,Tuesday
"Bengaluru, India",10-12-2013,Gold,Femaleood,Female,70964,2013,12,10,Tuesday
"Ahmedabad, India",10-12-2013,Platinum,Bills,M,163864,2013,12,10,Tuesday
"Ahmedabad, India",10-12-2013,Gold,Femaleuel,Female,160126,2013,12,10,Tuesday
"Delhi, India",10-12-2013,Silver,Femaleuel,M,71785,2013,12,10,Tuesday
"Bengaluru, India",10-12-2013,Platinum,Bills,Female,70450,2013,12,10,Tuesday
"Bengaluru, India",10-12-2013,Platinum,Femaleood,Female,106226,2013,12,10,Tuesday
"Delhi, India",10-12-2013,Platinum,Bills,M,200588,2013,12,10,Tuesday
"Greater Mumbai, India",10-12-2013,Gold,Grocery,Female,178470,2013,12,10,Tuesday
"Ahmedabad, India",10-12-2013,Platinum,Femaleuel,M,198741,2013,12,10,Tuesday
"Bengaluru, India",10-12-2013,Gold,Bills,Female,261675,2013,12,10,Tuesday
"Bengaluru, India",10-12-2013,Platinum,Femaleuel,M,228833,2013,12,10,Tuesday
"Greater Mumbai, India",10-12-2013,Gold,Femaleood,M,110624,2013,12,10,Tuesday
"Bengaluru, India",10-12-2013,Platinum,Femaleood,M,177378,2013,12,10,Tuesday
"Bhavnagar, India",10-12-2013,Silver,Entertainment,Female,121902,2013,12,10,Tuesday
"Umarkhed, India",10-12-2013,Gold,Femaleuel,Female,46693,2013,12,10,Tuesday
"Sambhal, India",10-12-2013,Silver,Femaleood,Female,30695,2013,12,10,Tuesday
"Sankari, India",10-12-2013,Platinum,Bills,Female,113620,2013,12,10,Tuesday
"Tiruvuru, India",10-12-2013,Gold,Grocery,Female,261702,2013,12,10,Tuesday
"Mansa, India",10-12-2013,Platinum,Bills,M,32118,2013,12,10,Tuesday
"Shikaripur, India",10-12-2013,Signature,Femaleuel,Female,39527,2013,12,10,Tuesday
"Gobindgarh, India",10-12-2013,Silver,Bills,Female,13550,2013,12,10,Tuesday
"Gadwal, India",10-12-2013,Gold,Bills,M,295623,2013,12,10,Tuesday
"Sojat, India",10-12-2013,Silver,Entertainment,Female,63662,2013,12,10,Tuesday
"Moradabad, India",10-12-2013,Platinum,Entertainment,M,180946,2013,12,10,Tuesday
"Chennai, India",10-12-2013,Silver,Entertainment,M,37699,2013,12,10,Tuesday
"Surat, India",10-12-2013,Signature,Femaleuel,Female,120824,2013,12,10,Tuesday
